manufacturer,model,category,registrations_count,month_year,state
"TVS Motor","iQube","ev_two_wheeler",132,"2023-05-01","Delhi"
"TVS Motor","iQube","ev_two_wheeler",104,"2023-05-01","Tamil Nadu"
"TVS Motor","iQube","ev_two_wheeler",117,"2023-05-01","Uttar Pradesh"
"TVS Motor","iQube","ev_two_wheeler",117,"2023-05-01","Gujarat"
"Bajaj Auto","Chetak","ev_two_wheeler",72,"2023-05-01","Maharashtra"
"Bajaj Auto","Chetak","ev_two_wheeler",63,"2023-05-01","Karnataka"
"Bajaj Auto","Chetak","ev_two_wheeler",62,"2023-05-01","Delhi"
"Bajaj Auto","Chetak","ev_two_wheeler",47,"2023-05-01","Tamil Nadu"
"Bajaj Auto","Chetak","ev_two_wheeler",43,"2023-05-01","Uttar Pradesh"
"Bajaj Auto","Chetak","ev_two_wheeler",51,"2023-05-01","Gujarat"
"Hero Electric","Photon","ev_two_wheeler",51,"2023-05-01","Maharashtra"
"Hero Electric","Photon","ev_two_wheeler",51,"2023-05-01","Karnataka"
"Hero Electric","Photon","ev_two_wheeler",35,"2023-05-01","Delhi"
"Hero Electric","Photon","ev_two_wheeler",31,"2023-05-01","Tamil Nadu"
"Hero Electric","Photon","ev_two_wheeler",37,"2023-05-01","Uttar Pradesh"
"Hero Electric","Photon","ev_two_wheeler",32,"2023-05-01","Gujarat"
"Tata Motors","Nexon EV","ev_four_wheeler",352,"2023-05-01","Maharashtra"
"Tata Motors","Nexon EV","ev_four_wheeler",276,"2023-05-01","Karnataka"
"Tata Motors","Nexon EV","ev_four_wheeler",240,"2023-05-01","Delhi"
"Tata Motors","Nexon EV","ev_four_wheeler",202,"2023-05-01","Tamil Nadu"
"Tata Motors","Nexon EV","ev_four_wheeler",183,"2023-05-01","Uttar Pradesh"
"Tata Motors","Nexon EV","ev_four_wheeler",194,"2023-05-01","Gujarat"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",33,"2023-05-01","Maharashtra"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",28,"2023-05-01","Karnataka"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",24,"2023-05-01","Delhi"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",18,"2023-05-01","Tamil Nadu"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",21,"2023-05-01","Uttar Pradesh"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",18,"2023-05-01","Gujarat"
"Ather Energy","450X","ev_two_wheeler",263,"2023-06-01","Maharashtra"
"Ather Energy","450X","ev_two_wheeler",291,"2023-06-01","Karnataka"
"Ather Energy","450X","ev_two_wheeler",179,"2023-06-01","Delhi"
"Ather Energy","450X","ev_two_wheeler",148,"2023-06-01","Tamil Nadu"
"Ather Energy","450X","ev_two_wheeler",164,"2023-06-01","Uttar Pradesh"
"Ather Energy","450X","ev_two_wheeler",179,"2023-06-01","Gujarat"
"Ola Electric","S1 Pro","ev_two_wheeler",1350,"2023-06-01","Maharashtra"
"Ola Electric","S1 Pro","ev_two_wheeler",1206,"2023-06-01","Karnataka"
"Ola Electric","S1 Pro","ev_two_wheeler",926,"2023-06-01","Delhi"
"Ola Electric","S1 Pro","ev_two_wheeler",847,"2023-06-01","Tamil Nadu"
"Ola Electric","S1 Pro","ev_two_wheeler",639,"2023-06-01","Uttar Pradesh"
"Ola Electric","S1 Pro","ev_two_wheeler",721,"2023-06-01","Gujarat"
"TVS Motor","iQube","ev_two_wheeler",229,"2023-06-01","Maharashtra"
"TVS Motor","iQube","ev_two_wheeler",171,"2023-06-01","Karnataka"
"TVS Motor","iQube","ev_two_wheeler",167,"2023-06-01","Delhi"
"TVS Motor","iQube","ev_two_wheeler",138,"2023-06-01","Tamil Nadu"
"TVS Motor","iQube","ev_two_wheeler",151,"2023-06-01","Uttar Pradesh"
"TVS Motor","iQube","ev_two_wheeler",135,"2023-06-01","Gujarat"
"Bajaj Auto","Chetak","ev_two_wheeler",83,"2023-06-01","Maharashtra"
"Bajaj Auto","Chetak","ev_two_wheeler",64,"2023-06-01","Karnataka"
"Bajaj Auto","Chetak","ev_two_wheeler",63,"2023-06-01","Delhi"
"Bajaj Auto","Chetak","ev_two_wheeler",54,"2023-06-01","Tamil Nadu"
"Bajaj Auto","Chetak","ev_two_wheeler",45,"2023-06-01","Uttar Pradesh"
"Bajaj Auto","Chetak","ev_two_wheeler",54,"2023-06-01","Gujarat"
"Hero Electric","Photon","ev_two_wheeler",50,"2023-06-01","Maharashtra"
"Hero Electric","Photon","ev_two_wheeler",51,"2023-06-01","Karnataka"
"Hero Electric","Photon","ev_two_wheeler",44,"2023-06-01","Delhi"
"Hero Electric","Photon","ev_two_wheeler",29,"2023-06-01","Tamil Nadu"
"Hero Electric","Photon","ev_two_wheeler",34,"2023-06-01","Uttar Pradesh"
"Hero Electric","Photon","ev_two_wheeler",30,"2023-06-01","Gujarat"
"Tata Motors","Nexon EV","ev_four_wheeler",396,"2023-06-01","Maharashtra"
"Tata Motors","Nexon EV","ev_four_wheeler",293,"2023-06-01","Karnataka"
"Tata Motors","Nexon EV","ev_four_wheeler",262,"2023-06-01","Delhi"
"Tata Motors","Nexon EV","ev_four_wheeler",220,"2023-06-01","Tamil Nadu"
"Tata Motors","Nexon EV","ev_four_wheeler",235,"2023-06-01","Uttar Pradesh"
"Tata Motors","Nexon EV","ev_four_wheeler",206,"2023-06-01","Gujarat"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",28,"2023-06-01","Maharashtra"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",30,"2023-06-01","Karnataka"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",21,"2023-06-01","Delhi"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",17,"2023-06-01","Tamil Nadu"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",22,"2023-06-01","Uttar Pradesh"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",22,"2023-06-01","Gujarat"
"Ather Energy","450X","ev_two_wheeler",344,"2023-07-01","Maharashtra"
"Ather Energy","450X","ev_two_wheeler",239,"2023-07-01","Karnataka"
"Ather Energy","450X","ev_two_wheeler",244,"2023-07-01","Delhi"
"Ather Energy","450X","ev_two_wheeler",180,"2023-07-01","Tamil Nadu"
"Ather Energy","450X","ev_two_wheeler",189,"2023-07-01","Uttar Pradesh"
"Ather Energy","450X","ev_two_wheeler",164,"2023-07-01","Gujarat"
"Ola Electric","S1 Pro","ev_two_wheeler",1392,"2023-07-01","Maharashtra"
"Ola Electric","S1 Pro","ev_two_wheeler",1185,"2023-07-01","Karnataka"
"Ola Electric","S1 Pro","ev_two_wheeler",938,"2023-07-01","Delhi"
"Ola Electric","S1 Pro","ev_two_wheeler",769,"2023-07-01","Tamil Nadu"
"Ola Electric","S1 Pro","ev_two_wheeler",830,"2023-07-01","Uttar Pradesh"
"Ola Electric","S1 Pro","ev_two_wheeler",817,"2023-07-01","Gujarat"
"TVS Motor","iQube","ev_two_wheeler",212,"2023-07-01","Maharashtra"
"TVS Motor","iQube","ev_two_wheeler",185,"2023-07-01","Karnataka"
"TVS Motor","iQube","ev_two_wheeler",146,"2023-07-01","Delhi"
"TVS Motor","iQube","ev_two_wheeler",108,"2023-07-01","Tamil Nadu"
"TVS Motor","iQube","ev_two_wheeler",130,"2023-07-01","Uttar Pradesh"
"TVS Motor","iQube","ev_two_wheeler",126,"2023-07-01","Gujarat"
"Bajaj Auto","Chetak","ev_two_wheeler",92,"2023-07-01","Maharashtra"
"Bajaj Auto","Chetak","ev_two_wheeler",72,"2023-07-01","Karnataka"
"Bajaj Auto","Chetak","ev_two_wheeler",62,"2023-07-01","Delhi"
"Bajaj Auto","Chetak","ev_two_wheeler",58,"2023-07-01","Tamil Nadu"
"Bajaj Auto","Chetak","ev_two_wheeler",61,"2023-07-01","Uttar Pradesh"
"Bajaj Auto","Chetak","ev_two_wheeler",51,"2023-07-01","Gujarat"
"Hero Electric","Photon","ev_two_wheeler",58,"2023-07-01","Maharashtra"
"Hero Electric","Photon","ev_two_wheeler",44,"2023-07-01","Karnataka"
"Hero Electric","Photon","ev_two_wheeler",33,"2023-07-01","Delhi"
"Hero Electric","Photon","ev_two_wheeler",27,"2023-07-01","Tamil Nadu"
"Hero Electric","Photon","ev_two_wheeler",29,"2023-07-01","Uttar Pradesh"
"Hero Electric","Photon","ev_two_wheeler",29,"2023-07-01","Gujarat"
"Tata Motors","Nexon EV","ev_four_wheeler",426,"2023-07-01","Maharashtra"
"Tata Motors","Nexon EV","ev_four_wheeler",398,"2023-07-01","Karnataka"
"Tata Motors","Nexon EV","ev_four_wheeler",339,"2023-07-01","Delhi"
"Tata Motors","Nexon EV","ev_four_wheeler",229,"2023-07-01","Tamil Nadu"
"Tata Motors","Nexon EV","ev_four_wheeler",223,"2023-07-01","Uttar Pradesh"
"Tata Motors","Nexon EV","ev_four_wheeler",220,"2023-07-01","Gujarat"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",31,"2023-07-01","Maharashtra"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",24,"2023-07-01","Karnataka"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",18,"2023-07-01","Delhi"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",16,"2023-07-01","Tamil Nadu"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",18,"2023-07-01","Uttar Pradesh"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",18,"2023-07-01","Gujarat"
"Ather Energy","450X","ev_two_wheeler",322,"2023-08-01","Maharashtra"
"Ather Energy","450X","ev_two_wheeler",312,"2023-08-01","Karnataka"
"Ather Energy","450X","ev_two_wheeler",254,"2023-08-01","Delhi"
"Ather Energy","450X","ev_two_wheeler",192,"2023-08-01","Tamil Nadu"
"Ather Energy","450X","ev_two_wheeler",232,"2023-08-01","Uttar Pradesh"
"Ather Energy","450X","ev_two_wheeler",195,"2023-08-01","Gujarat"
"Ola Electric","S1 Pro","ev_two_wheeler",1489,"2023-08-01","Maharashtra"
"Ola Electric","S1 Pro","ev_two_wheeler",1303,"2023-08-01","Karnataka"
"Ola Electric","S1 Pro","ev_two_wheeler",957,"2023-08-01","Delhi"
"Ola Electric","S1 Pro","ev_two_wheeler",812,"2023-08-01","Tamil Nadu"
"Ola Electric","S1 Pro","ev_two_wheeler",838,"2023-08-01","Uttar Pradesh"
"Ola Electric","S1 Pro","ev_two_wheeler",812,"2023-08-01","Gujarat"
"TVS Motor","iQube","ev_two_wheeler",230,"2023-08-01","Maharashtra"
"TVS Motor","iQube","ev_two_wheeler",232,"2023-08-01","Karnataka"
"TVS Motor","iQube","ev_two_wheeler",150,"2023-08-01","Delhi"
"TVS Motor","iQube","ev_two_wheeler",147,"2023-08-01","Tamil Nadu"
"TVS Motor","iQube","ev_two_wheeler",139,"2023-08-01","Uttar Pradesh"
"TVS Motor","iQube","ev_two_wheeler",152,"2023-08-01","Gujarat"
"Bajaj Auto","Chetak","ev_two_wheeler",84,"2023-08-01","Maharashtra"
"Bajaj Auto","Chetak","ev_two_wheeler",82,"2023-08-01","Karnataka"
"Bajaj Auto","Chetak","ev_two_wheeler",63,"2023-08-01","Delhi"
"Bajaj Auto","Chetak","ev_two_wheeler",53,"2023-08-01","Tamil Nadu"
"Bajaj Auto","Chetak","ev_two_wheeler",46,"2023-08-01","Uttar Pradesh"
"Bajaj Auto","Chetak","ev_two_wheeler",43,"2023-08-01","Gujarat"
"Hero Electric","Photon","ev_two_wheeler",55,"2023-08-01","Maharashtra"
"Hero Electric","Photon","ev_two_wheeler",47,"2023-08-01","Karnataka"
"Hero Electric","Photon","ev_two_wheeler",37,"2023-08-01","Delhi"
"Hero Electric","Photon","ev_two_wheeler",30,"2023-08-01","Tamil Nadu"
"Hero Electric","Photon","ev_two_wheeler",33,"2023-08-01","Uttar Pradesh"
"Hero Electric","Photon","ev_two_wheeler",29,"2023-08-01","Gujarat"
"Tata Motors","Nexon EV","ev_four_wheeler",377,"2023-08-01","Maharashtra"
"Tata Motors","Nexon EV","ev_four_wheeler",328,"2023-08-01","Karnataka"
"Tata Motors","Nexon EV","ev_four_wheeler",275,"2023-08-01","Delhi"
"Tata Motors","Nexon EV","ev_four_wheeler",247,"2023-08-01","Tamil Nadu"
"Tata Motors","Nexon EV","ev_four_wheeler",258,"2023-08-01","Uttar Pradesh"
"Tata Motors","Nexon EV","ev_four_wheeler",230,"2023-08-01","Gujarat"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",32,"2023-08-01","Maharashtra"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",23,"2023-08-01","Karnataka"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",21,"2023-08-01","Delhi"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",20,"2023-08-01","Tamil Nadu"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",19,"2023-08-01","Uttar Pradesh"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",16,"2023-08-01","Gujarat"
"Ather Energy","450X","ev_two_wheeler",332,"2023-09-01","Maharashtra"
"Ather Energy","450X","ev_two_wheeler",316,"2023-09-01","Karnataka"
"Ather Energy","450X","ev_two_wheeler",265,"2023-09-01","Delhi"
"Ather Energy","450X","ev_two_wheeler",207,"2023-09-01","Tamil Nadu"
"Ather Energy","450X","ev_two_wheeler",227,"2023-09-01","Uttar Pradesh"
"Ather Energy","450X","ev_two_wheeler",196,"2023-09-01","Gujarat"
"Ola Electric","S1 Pro","ev_two_wheeler",1546,"2023-09-01","Maharashtra"
"Ola Electric","S1 Pro","ev_two_wheeler",1360,"2023-09-01","Karnataka"
"Ola Electric","S1 Pro","ev_two_wheeler",867,"2023-09-01","Delhi"
"Ola Electric","S1 Pro","ev_two_wheeler",736,"2023-09-01","Tamil Nadu"
"Ola Electric","S1 Pro","ev_two_wheeler",892,"2023-09-01","Uttar Pradesh"
"Ola Electric","S1 Pro","ev_two_wheeler",724,"2023-09-01","Gujarat"
"TVS Motor","iQube","ev_two_wheeler",236,"2023-09-01","Maharashtra"
"TVS Motor","iQube","ev_two_wheeler",224,"2023-09-01","Karnataka"
"TVS Motor","iQube","ev_two_wheeler",187,"2023-09-01","Delhi"
"TVS Motor","iQube","ev_two_wheeler",142,"2023-09-01","Tamil Nadu"
"TVS Motor","iQube","ev_two_wheeler",127,"2023-09-01","Uttar Pradesh"
"TVS Motor","iQube","ev_two_wheeler",158,"2023-09-01","Gujarat"
"Bajaj Auto","Chetak","ev_two_wheeler",105,"2023-09-01","Maharashtra"
"Bajaj Auto","Chetak","ev_two_wheeler",90,"2023-09-01","Karnataka"
"Bajaj Auto","Chetak","ev_two_wheeler",65,"2023-09-01","Delhi"
"Bajaj Auto","Chetak","ev_two_wheeler",58,"2023-09-01","Tamil Nadu"
"Bajaj Auto","Chetak","ev_two_wheeler",52,"2023-09-01","Uttar Pradesh"
"Bajaj Auto","Chetak","ev_two_wheeler",54,"2023-09-01","Gujarat"
"Hero Electric","Photon","ev_two_wheeler",44,"2023-09-01","Maharashtra"
"Hero Electric","Photon","ev_two_wheeler",44,"2023-09-01","Karnataka"
"Hero Electric","Photon","ev_two_wheeler",39,"2023-09-01","Delhi"
"Hero Electric","Photon","ev_two_wheeler",30,"2023-09-01","Tamil Nadu"
"Hero Electric","Photon","ev_two_wheeler",32,"2023-09-01","Uttar Pradesh"
"Hero Electric","Photon","ev_two_wheeler",32,"2023-09-01","Gujarat"
"Tata Motors","Nexon EV","ev_four_wheeler",414,"2023-09-01","Maharashtra"
"Tata Motors","Nexon EV","ev_four_wheeler",465,"2023-09-01","Karnataka"
"Tata Motors","Nexon EV","ev_four_wheeler",296,"2023-09-01","Delhi"
"Tata Motors","Nexon EV","ev_four_wheeler",311,"2023-09-01","Tamil Nadu"
"Tata Motors","Nexon EV","ev_four_wheeler",281,"2023-09-01","Uttar Pradesh"
"Tata Motors","Nexon EV","ev_four_wheeler",239,"2023-09-01","Gujarat"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",37,"2023-09-01","Maharashtra"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",27,"2023-09-01","Karnataka"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",27,"2023-09-01","Delhi"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",19,"2023-09-01","Tamil Nadu"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",17,"2023-09-01","Uttar Pradesh"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",19,"2023-09-01","Gujarat"
"Ather Energy","450X","ev_two_wheeler",497,"2023-10-01","Maharashtra"
"Ather Energy","450X","ev_two_wheeler",494,"2023-10-01","Karnataka"
"Ather Energy","450X","ev_two_wheeler",338,"2023-10-01","Delhi"
"Ather Energy","450X","ev_two_wheeler",349,"2023-10-01","Tamil Nadu"
"Ather Energy","450X","ev_two_wheeler",281,"2023-10-01","Uttar Pradesh"
"Ather Energy","450X","ev_two_wheeler",344,"2023-10-01","Gujarat"
"Ola Electric","S1 Pro","ev_two_wheeler",1698,"2023-10-01","Maharashtra"
"Ola Electric","S1 Pro","ev_two_wheeler",1943,"2023-10-01","Karnataka"
"Ola Electric","S1 Pro","ev_two_wheeler",1442,"2023-10-01","Delhi"
"Ola Electric","S1 Pro","ev_two_wheeler",1339,"2023-10-01","Tamil Nadu"
"Ola Electric","S1 Pro","ev_two_wheeler",1066,"2023-10-01","Uttar Pradesh"
"Ola Electric","S1 Pro","ev_two_wheeler",1035,"2023-10-01","Gujarat"
"TVS Motor","iQube","ev_two_wheeler",302,"2023-10-01","Maharashtra"
"TVS Motor","iQube","ev_two_wheeler",300,"2023-10-01","Karnataka"
"TVS Motor","iQube","ev_two_wheeler",239,"2023-10-01","Delhi"
"TVS Motor","iQube","ev_two_wheeler",239,"2023-10-01","Tamil Nadu"
"TVS Motor","iQube","ev_two_wheeler",206,"2023-10-01","Uttar Pradesh"
"TVS Motor","iQube","ev_two_wheeler",196,"2023-10-01","Gujarat"
"Bajaj Auto","Chetak","ev_two_wheeler",135,"2023-10-01","Maharashtra"
"Bajaj Auto","Chetak","ev_two_wheeler",114,"2023-10-01","Karnataka"
"Bajaj Auto","Chetak","ev_two_wheeler",92,"2023-10-01","Delhi"
"Bajaj Auto","Chetak","ev_two_wheeler",73,"2023-10-01","Tamil Nadu"
"Bajaj Auto","Chetak","ev_two_wheeler",65,"2023-10-01","Uttar Pradesh"
"Bajaj Auto","Chetak","ev_two_wheeler",79,"2023-10-01","Gujarat"
"Hero Electric","Photon","ev_two_wheeler",70,"2023-10-01","Maharashtra"
"Hero Electric","Photon","ev_two_wheeler",66,"2023-10-01","Karnataka"
"Hero Electric","Photon","ev_two_wheeler",50,"2023-10-01","Delhi"
"Hero Electric","Photon","ev_two_wheeler",44,"2023-10-01","Tamil Nadu"
"Hero Electric","Photon","ev_two_wheeler",42,"2023-10-01","Uttar Pradesh"
"Hero Electric","Photon","ev_two_wheeler",45,"2023-10-01","Gujarat"
"Tata Motors","Nexon EV","ev_four_wheeler",620,"2023-10-01","Maharashtra"
"Tata Motors","Nexon EV","ev_four_wheeler",584,"2023-10-01","Karnataka"
"Tata Motors","Nexon EV","ev_four_wheeler",418,"2023-10-01","Delhi"
"Tata Motors","Nexon EV","ev_four_wheeler",359,"2023-10-01","Tamil Nadu"
"Tata Motors","Nexon EV","ev_four_wheeler",401,"2023-10-01","Uttar Pradesh"
"Tata Motors","Nexon EV","ev_four_wheeler",357,"2023-10-01","Gujarat"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",45,"2023-10-01","Maharashtra"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",40,"2023-10-01","Karnataka"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",30,"2023-10-01","Delhi"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",29,"2023-10-01","Tamil Nadu"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",27,"2023-10-01","Uttar Pradesh"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",31,"2023-10-01","Gujarat"
"Ather Energy","450X","ev_two_wheeler",434,"2023-11-01","Maharashtra"
"Ather Energy","450X","ev_two_wheeler",384,"2023-11-01","Karnataka"
"Ather Energy","450X","ev_two_wheeler",415,"2023-11-01","Delhi"
"Ather Energy","450X","ev_two_wheeler",321,"2023-11-01","Tamil Nadu"
"Ather Energy","450X","ev_two_wheeler",342,"2023-11-01","Uttar Pradesh"
"Ather Energy","450X","ev_two_wheeler",318,"2023-11-01","Gujarat"
"Ola Electric","S1 Pro","ev_two_wheeler",2419,"2023-11-01","Maharashtra"
"Ola Electric","S1 Pro","ev_two_wheeler",1861,"2023-11-01","Karnataka"
"Ola Electric","S1 Pro","ev_two_wheeler",1581,"2023-11-01","Delhi"
"Ola Electric","S1 Pro","ev_two_wheeler",1272,"2023-11-01","Tamil Nadu"
"Ola Electric","S1 Pro","ev_two_wheeler",1498,"2023-11-01","Uttar Pradesh"
"Ola Electric","S1 Pro","ev_two_wheeler",1461,"2023-11-01","Gujarat"
"TVS Motor","iQube","ev_two_wheeler",298,"2023-11-01","Maharashtra"
"TVS Motor","iQube","ev_two_wheeler",294,"2023-11-01","Karnataka"
"TVS Motor","iQube","ev_two_wheeler",250,"2023-11-01","Delhi"
"TVS Motor","iQube","ev_two_wheeler",189,"2023-11-01","Tamil Nadu"
"TVS Motor","iQube","ev_two_wheeler",205,"2023-11-01","Uttar Pradesh"
"TVS Motor","iQube","ev_two_wheeler",197,"2023-11-01","Gujarat"
"Bajaj Auto","Chetak","ev_two_wheeler",123,"2023-11-01","Maharashtra"
"Bajaj Auto","Chetak","ev_two_wheeler",127,"2023-11-01","Karnataka"
"Bajaj Auto","Chetak","ev_two_wheeler",104,"2023-11-01","Delhi"
"Bajaj Auto","Chetak","ev_two_wheeler",83,"2023-11-01","Tamil Nadu"
"Bajaj Auto","Chetak","ev_two_wheeler",92,"2023-11-01","Uttar Pradesh"
"Bajaj Auto","Chetak","ev_two_wheeler",76,"2023-11-01","Gujarat"
"Hero Electric","Photon","ev_two_wheeler",69,"2023-11-01","Maharashtra"
"Hero Electric","Photon","ev_two_wheeler",61,"2023-11-01","Karnataka"
"Hero Electric","Photon","ev_two_wheeler",44,"2023-11-01","Delhi"
"Hero Electric","Photon","ev_two_wheeler",45,"2023-11-01","Tamil Nadu"
"Hero Electric","Photon","ev_two_wheeler",44,"2023-11-01","Uttar Pradesh"
"Hero Electric","Photon","ev_two_wheeler",43,"2023-11-01","Gujarat"
"Tata Motors","Nexon EV","ev_four_wheeler",794,"2023-11-01","Maharashtra"
"Tata Motors","Nexon EV","ev_four_wheeler",550,"2023-11-01","Karnataka"
"Tata Motors","Nexon EV","ev_four_wheeler",516,"2023-11-01","Delhi"
"Tata Motors","Nexon EV","ev_four_wheeler",386,"2023-11-01","Tamil Nadu"
"Tata Motors","Nexon EV","ev_four_wheeler",426,"2023-11-01","Uttar Pradesh"
"Tata Motors","Nexon EV","ev_four_wheeler",368,"2023-11-01","Gujarat"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",41,"2023-11-01","Maharashtra"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",45,"2023-11-01","Karnataka"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",39,"2023-11-01","Delhi"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",32,"2023-11-01","Tamil Nadu"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",28,"2023-11-01","Uttar Pradesh"
"Mahindra & Mahindra","XUV400","ev_four_wheeler",28,"2023-11-01","Gujarat"
"Ather Energy","450X","ev_two_wheeler",387,"2023-12-01","Maharashtra"
"Ather Energy","450X","ev_two_wheeler",346,"2023-12-01","Karnataka"
"Ather Energy","450X","ev_two_wheeler",341,"2023-12-01","Delhi"
"Ather Energy","450X","ev_two_wheeler",256,"2023-12-01","Tamil Nadu"
"Ather Energy","450X","ev_two_wheeler",269,"2023-12-01","Uttar Pradesh"
"Ather Energy","450X","ev_two_wheeler",247,"2023-12-01","Gujarat"
"Ola Electric","S1 Pro","ev_two_wheeler",1985,"2023-12-01","Maharashtra"
"Ola Electric","S1 Pro","ev_two_wheeler",1814,"2023-12-01","Karnataka"
"Ola Electric","S1 Pro","ev_two_wheeler",1583,"2023-12-01","Delhi"
"Ola Electric","S1 Pro","ev_two_wheeler",1179,"2023-12-01","Tamil Nadu"
"Ola Electric","S1 Pro","ev_two_wheeler",1272,"2023-12-01","Uttar Pradesh"
"Ola Electric","S1 Pro","ev_two_wheeler",1026,"2023-12-01","Gujarat"
"TVS Motor","iQube","ev_two_wheeler",315,"2023-12-01","Maharashtra"
"TVS Motor","iQube","ev_two_wheeler",280,"2023-12-01","Karnataka"
"TVS Motor","iQube","ev_two_wheeler",233,"2023-12-01","Delhi"
"TVS Motor","iQube","ev_two_wheeler",174,"2023-12-01","Tamil Nadu"
"TVS Motor","iQube","ev_two_wheeler",184,"2023-12-01","Uttar Pradesh"
"TVS Motor","iQube","ev_two_wheeler",160,"2023-12-01","Gujarat"
"Bajaj Auto","Chetak","ev_two_wheeler",104,"2023-12-01","Maharashtra"
"Bajaj Auto","Chetak","ev_two_wheeler",102,"2023-12-01","Karnataka"
"Bajaj Auto","Chetak","ev_two_wheeler",78,"2023-12-01","Delhi"
"Bajaj Auto","Chetak","ev_two_wheeler",61,"2023-12-01","Tamil Nadu"
"Bajaj Auto","Chetak","ev_two_wheeler",72,"2023-12-01","Uttar Pradesh"
"Bajaj Auto","Chetak","ev_two_wheeler",62,"2023-12-01","Gujarat"
"Hero Electric","Photon","ev_two_wheeler",49,"2023-12-01","Maharashtra"
"Hero Electric","Photon","ev_two_wheeler",35,"2023-12-01","Karnataka"
"Hero Electric","Photon","ev_two_wheeler",29,"2023-12-01","Delhi"
"Hero Electric","Photon","ev_two_wheeler",24,"2023-12-01","Tamil Nadu"
"Hero Electric","Photon","ev_two_wheeler",23,"2023-12-01","Uttar Pradesh"
"Hero Electric","Photon","ev_two_wheeler",29,"2023-12-01","Gujarat"
"Tata Motors","Nexon EV","ev_four_wheeler",415,"2023-12-01","Maharashtra"
